index,oEffect,oReact,oWant,xAttr,xEffect,xIntent,xNeed,xReact,xWant
dia315_utt2,['none'],['none'],['none'],['careless'],['none'],['none'],['none'],['happy'],['to try it']
dia315_utt3,['none'],['none'],['none'],['determined'],['none'],['to be with friends'],['none'],['happy'],['to go to the party']
dia315_utt4,['none'],['none'],['none'],['unintelligent'],['none'],['none'],['none'],['happy'],['to be a good listener']
dia315_utt5,['none'],['none'],['none'],['bored'],['none'],['to be entertained'],['to turn on the tv'],['bored'],['to watch tv']
dia315_utt6,['none'],['none'],['none'],['confident'],['none'],['none'],['none'],['satisfied'],['to tell me']
dia315_utt7,['none'],['none'],['none'],['cool'],['none'],['none'],['none'],['happy'],['to have fun']
dia315_utt8,['none'],['none'],['none'],['talented'],['none'],['none'],['none'],['proud'],['to be successful']
dia315_utt9,['none'],['none'],['none'],['skilled'],['none'],['none'],['none'],['proud'],['to be successful']
dia316_utt0,['none'],['none'],['none'],['smart'],['none'],['none'],['none'],['smart'],['to be a leader']
dia316_utt1,['none'],['none'],['none'],['careless'],['none'],['to be a good person'],['none'],['happy'],['to get a drink']
dia316_utt2,['none'],['none'],['none'],['aggressive'],['none'],['to shoot'],['to aim'],['satisfied'],['to shoot again']
dia316_utt3,['none'],['none'],['none'],['tired'],['none'],['none'],['none'],['happy'],['to go to sleep']
dia316_utt5,['none'],['none'],['none'],['smart'],['none'],['none'],['none'],['happy'],['to be correct']
dia316_utt6,['none'],['none'],['none'],['lazy'],['none'],['to be a success'],['none'],['happy'],['to get a drink']
dia316_utt7,['none'],['none'],['none'],['curious'],['gets an answer'],['to know the answer'],['to be asked a question'],['curious'],['to get an answer']
dia316_utt8,['none'],['none'],['none'],['sorry'],['none'],['none'],['none'],['guilty'],['to apologize']
dia316_utt9,['none'],['none'],['none'],['rushed'],['none'],['none'],['none'],['relieved'],['to wash hands']
dia316_utt10,['none'],['none'],['none'],['thoughtful'],['none'],['to be helpful'],['none'],['satisfied'],['to make a decision']
dia316_utt11,['none'],['none'],['none'],['determined'],['none'],['to be a good friend'],['none'],['happy'],['to get a drink']
dia318_utt0,['none'],['none'],['none'],['loyal'],['none'],['to be with us'],['none'],['happy'],['to go home']
dia318_utt1,['none'],['none'],['none'],['determined'],['none'],['none'],['none'],['happy'],['to be successful']
dia318_utt2,['none'],['none'],['to listen to personx'],['talkative'],['none'],['to be heard'],['none'],['nervous'],['to get to know you']
dia318_utt3,['none'],['none'],['none'],['sorry'],['none'],['none'],['none'],['sorry'],['to apologize']
dia318_utt4,['none'],['none'],['none'],['curious'],['none'],['none'],['none'],['interested'],['to buy a truck']
dia318_utt5,['none'],['none'],['none'],['ambitious'],['none'],['to be a driver'],['to have a car'],['excited'],['to buy a car']
dia318_utt6,['none'],['none'],['none'],['skilled'],['none'],['to be successful'],['none'],['happy'],['to win the game']
dia319_utt0,['none'],['none'],['none'],['thorough'],['none'],['to be thorough'],['none'],['satisfied'],['to get a good grade']
dia319_utt1,['none'],['none'],['none'],['talented'],['none'],['none'],['to be a winner'],['proud'],['to win the competition']
dia319_utt2,['none'],['none'],['none'],['small'],['none'],['none'],['none'],['happy'],['to get a drink']
dia319_utt3,['none'],['none'],['none'],['proud'],['none'],['to show appreciation'],['none'],['happy'],['to be polite']
dia319_utt4,['none'],['none'],['none'],['curious'],['none'],['none'],['none'],['happy'],['to be successful']
dia319_utt5,['none'],['none'],['none'],['stupid'],['none'],['none'],['none'],['stupid'],['to get away from people']
dia319_utt6,['none'],['none'],['none'],['determined'],['none'],['to be a good friend'],['none'],['happy'],['to get a drink']
dia319_utt7,['none'],['none'],['none'],['smart'],['none'],['none'],['none'],['happy'],['to make a decision']
dia319_utt8,['none'],['impressed'],['to listen to personx'],['talented'],['gets applauded'],['to be a leader'],['to be a teacher'],['proud'],['to be a leader']
dia319_utt9,['none'],['none'],['none'],['skilled'],['none'],['none'],['none'],['happy'],['to be successful']
dia319_utt10,['none'],['none'],['none'],['responsible'],['none'],['to meet'],['to get ready'],['happy'],['to go to the meeting']
dia319_utt11,['none'],['none'],['none'],['agreeable'],['none'],['to be nice'],['none'],['relieved'],['to be happy']
dia319_utt12,['none'],['none'],['none'],['curious'],['none'],['none'],['none'],['happy'],['to get a drink']
dia319_utt13,['none'],['none'],['none'],['religious'],['none'],['none'],['none'],['good'],['to pray']
dia320_utt0,['none'],['none'],['none'],['determined'],['none'],['to be a good friend'],['none'],['happy'],['to get a drink']
dia320_utt1,['none'],['none'],['none'],['strong'],['none'],['none'],['none'],['tired'],['to get warm']
dia320_utt2,['none'],['none'],['none'],['attractive'],['none'],['none'],['none'],['happy'],['to be complimented']
dia320_utt3,['none'],['none'],['none'],['determined'],['none'],['to be a good friend'],['none'],['happy'],['to get a drink']
dia320_utt4,['none'],['none'],['none'],['clumsy'],['none'],['none'],['none'],"[""like it 's a good way to look""]",['to fix it']
dia320_utt5,['none'],['none'],['none'],['thoughtless'],['none'],['to be alone'],['none'],['relieved'],['to go home']
dia320_utt6,['none'],['none'],['none'],['determined'],['none'],['to be a good friend'],['none'],['happy'],['to get a drink']
dia320_utt7,['none'],['none'],['none'],['friendly'],['none'],['to be nice'],['none'],['happy'],['to be a good friend']
dia320_utt8,['none'],['none'],['none'],['prepared'],['none'],['to start'],['none'],['accomplished'],['to finish the job']
dia320_utt9,['none'],['none'],['none'],['aggressive'],['none'],['to be a good person'],['none'],['happy'],['to be successful']
dia320_utt10,['none'],['none'],['none'],['hurt'],['cries'],['none'],['none'],['hurt'],['to get medical help']
dia324_utt0,['none'],['none'],['none'],['friendly'],['none'],['to wave'],['none'],['happy'],['to wave']
dia324_utt1,['none'],['happy'],['to go on a date'],['romantic'],['gets a kiss'],['to have a relationship'],['to meet someone'],['happy'],['to go on a date']
dia324_utt2,['none'],['none'],['none'],['hopeful'],['none'],['none'],['none'],['happy'],['to be happy']
dia324_utt3,['none'],['none'],['none'],['mean'],['none'],['to be a photographer'],['to have a camera'],['satisfied'],['to show off']
dia324_utt4,['none'],['none'],['none'],['curious'],['none'],['none'],['none'],['happy'],['to read the mail']
dia324_utt5,['none'],['none'],['none'],['dedicated'],['none'],['none'],['none'],['happy'],['to be a good person']
dia324_utt6,['none'],['none'],['none'],['careless'],['gets a receipt'],['to be a good lover'],['to have a photo'],['satisfied'],['to get a good grade']
dia324_utt7,['none'],['none'],['none'],['artistic'],['gets paid'],['to be creative'],['to get a pen'],['proud'],['to sell the work']
dia325_utt0,['none'],['grateful'],['to thank personx'],['generous'],['none'],['to be nice'],['to buy it'],['happy'],['to give it to you']
dia325_utt2,['none'],['none'],['none'],['careless'],['none'],['none'],['none'],['accomplished'],['to be a good worker']
dia325_utt3,['none'],['none'],['none'],['confident'],['none'],['none'],['none'],['happy'],['to get a drink']
dia325_utt4,['none'],['none'],['none'],['uninformed'],['none'],['none'],['none'],['disappointed'],['to get a job']
dia325_utt5,['none'],['none'],['none'],['selfish'],['none'],['to be alone'],['none'],['relieved'],['to go to the movies']
dia325_utt6,['none'],['none'],['none'],['honest'],['none'],['to be honest'],['none'],['honest'],['to be honest']
dia326_utt0,['none'],['none'],['none'],['frustrated'],['none'],['none'],['none'],['worried'],['to find him']
dia326_utt1,['none'],['none'],['none'],['talented'],['none'],['none'],['none'],['happy'],['to be successful']
dia326_utt2,['none'],['none'],['none'],['talkative'],['none'],['to be heard'],['none'],['happy'],['to tell everyone about it']
dia326_utt3,['none'],['none'],['none'],['careless'],['none'],['to be free'],['none'],['relieved'],['to go to the bathroom']
dia326_utt4,['none'],['none'],['none'],['thankful'],['none'],['none'],['none'],['happy'],['to get better']
dia326_utt5,['none'],['none'],['none'],['fast'],['none'],['to be done'],['to be late'],['happy'],['to get a new job']
dia326_utt6,['none'],['none'],['none'],['excited'],['none'],['none'],['none'],['happy'],['to laugh']
dia326_utt7,['none'],['none'],['none'],['decisive'],['none'],['to be done'],['none'],['happy'],['to be left alone']
dia326_utt8,['none'],['none'],['none'],['jealous'],['none'],['none'],['none'],['jealous'],['to get even']
dia327_utt0,['none'],['none'],['none'],['curious'],['none'],['none'],['none'],['happy'],['to get a good deal']
dia327_utt1,['none'],['none'],['none'],['curious'],['none'],['to taste'],['none'],['satisfied'],['to taste it']
dia327_utt2,['none'],['none'],['none'],['curious'],['none'],['none'],['none'],['good'],['to taste it']
dia327_utt3,['none'],['none'],['none'],['funny'],['none'],['none'],['none'],['happy'],['to be funny']
dia327_utt6,['none'],['none'],['none'],['determined'],['none'],['to be a good friend'],['none'],['happy'],['to get a drink']
dia329_utt1,['none'],['none'],['none'],['proud'],['none'],['none'],['none'],['happy'],['to be praised']
dia329_utt2,['none'],['none'],['none'],['untrustworthy'],['none'],['none'],['none'],['happy'],['to be a good person']
dia329_utt4,['none'],['annoyed'],['none'],['demanding'],['gets yelled at'],['to be in charge'],['none'],['powerful'],['to be successful']
dia329_utt5,['none'],['none'],['none'],['careless'],['none'],['none'],['none'],['happy'],['to be successful']
dia329_utt6,['none'],['none'],['none'],['cautious'],['none'],['to be careful'],['none'],['cautious'],['to be careful']
dia329_utt7,['none'],['none'],['none'],['cautious'],['none'],['to be careful'],['none'],['cautious'],['to be careful']
dia329_utt8,['none'],['none'],['none'],['determined'],['none'],['to be a good friend'],['none'],['happy'],['to get a drink']
dia332_utt0,['none'],['none'],['none'],['determined'],['none'],['none'],['none'],['pressured'],['to get a job']
dia332_utt1,['none'],['none'],['none'],['unknowing'],['none'],['none'],['none'],['happy'],['to be more careful']
dia332_utt2,['none'],['none'],['to give cookies to personx'],['needy'],['gets a sugar rush'],['none'],['to have money'],['guilty'],['to eat cookies']
dia332_utt3,['none'],['none'],['none'],['curious'],['gets a picture taken'],['to be a journalist'],['to buy a newspaper'],['happy'],['to post it online']
dia332_utt5,['none'],['none'],['none'],['poor'],['gets a loan'],['to pay bills'],['to have money'],['sad'],['to pay the money back']
dia332_utt7,['none'],['none'],['none'],['loving'],['gets wet'],['to have a baby'],['to get a bath'],['happy'],['to have a baby']
dia332_utt8,['none'],['none'],['none'],['calm'],['none'],['to be nice'],['none'],['happy'],['to be a good friend']
dia332_utt9,['none'],['none'],['none'],['sorry'],['none'],['none'],['none'],['sad'],['to apologize']
dia332_utt10,['none'],['none'],['none'],['persistent'],['none'],['to be a good friend'],['none'],['relieved'],['to be a good friend']
dia332_utt11,['none'],['none'],['none'],['crazy'],['gets dizzy'],['none'],['none'],['nervous'],['to get a drink']
dia332_utt12,['none'],['none'],['none'],['dirty'],['gets wet'],['none'],['to go to the bathroom'],['wet'],['to wash his face']
dia333_utt0,['none'],['none'],['none'],['playful'],['none'],['to be entertained'],['none'],['happy'],['to be a leader']
dia333_utt1,['none'],['none'],['none'],['creative'],['none'],['to be creative'],['none'],['happy'],['to make a scarf']
dia333_utt2,['none'],['none'],['none'],['playful'],['none'],['to have a pet'],['to go to the store'],['happy'],['to go outside']
dia333_utt3,['none'],['none'],['none'],['determined'],['none'],['to be a good friend'],['none'],['happy'],['to get a drink']
dia333_utt4,['none'],['none'],['none'],['honest'],['none'],['none'],['none'],['satisfied'],['to be correct']
dia333_utt5,['none'],['none'],['none'],['uncomfortable'],['none'],['none'],['none'],['annoyed'],['to leave']
dia337_utt0,['none'],['none'],['none'],['dumb'],['none'],['none'],['none'],['like they are being funny'],['to be correct']
dia337_utt1,['none'],['none'],['none'],['curious'],['none'],['none'],['none'],['happy'],['to be a good friend']
dia337_utt2,['none'],['none'],['none'],['messy'],['none'],['none'],['none'],['upset'],['to clean up']
dia337_utt3,['none'],['none'],['none'],['dumb'],['none'],['none'],['none'],['none'],['to be understood']
dia337_utt4,['none'],['none'],['none'],['understanding'],['none'],['none'],['none'],['happy'],['to be understood']
dia337_utt5,['none'],['none'],['none'],['religious'],['none'],['none'],['none'],['good'],['to pray']
dia337_utt6,['none'],['happy'],['to go home'],['interested'],['gets a kiss'],['to have fun'],['to meet someone'],['happy'],['to go on a date']
dia337_utt7,['none'],['none'],['none'],['thirsty'],['none'],['to have a drink'],['none'],['happy'],['to drink']
dia337_utt8,['none'],['none'],['none'],['cool'],['none'],['to be cool'],['none'],['happy'],['to drink the beverage']
dia337_utt9,['none'],['none'],['none'],['agreeable'],['none'],['none'],['none'],['happy'],['to be a good friend']
dia338_utt0,['none'],['none'],['none'],['amazed'],['none'],['none'],['none'],['surprised'],['to be praised']
dia338_utt1,['none'],['none'],['none'],['curious'],['none'],['none'],['none'],['interested'],['to ask questions']
dia338_utt3,['none'],['none'],['none'],['wise'],['none'],['none'],['none'],['good'],['to be fair']
dia338_utt4,['none'],['none'],['none'],['respectful'],['none'],['none'],['none'],['grateful'],['to be respectful']
dia338_utt5,['none'],['none'],['none'],['adventurous'],['none'],['none'],['none'],['excited'],['to get a car']
dia338_utt6,['none'],['none'],['none'],['determined'],['gets tired'],['to get a job'],['to have a job'],['tired'],['to finish their work']
dia339_utt0,['none'],['none'],['none'],['rich'],['none'],['to be generous'],['to have money'],['happy'],['to buy something']
dia339_utt1,['none'],['none'],['none'],['curious'],['none'],['to know'],['none'],['surprised'],['to be more careful']
dia339_utt2,['none'],['none'],['none'],['careless'],['none'],['none'],['none'],['confused'],['to get away']
dia339_utt3,['none'],['none'],['to help'],['demanding'],['none'],['to be involved'],['none'],['happy'],['to get a response']
